"ID","adj.pval"
"780",0.200528022340588
"5982",0.417558214114341
"3310",0.110583623006869
"7849",0.148128966405272
"2978",0.999471431221463
"7318",0.395010164529229
"7067",0.251675688958449
"11099",0.505786818932065
"6352",0.0854060434394663
"1571",0.921220932096374
"2049",0.977994030455758
"2101",0.799274654693726
"1548",0.196878313445524
"949",0.285013971997436
"23170",0.723178317394875
"112597",0.10908016820122
"10406",0.568957594236101
"5594",0.610734039775446
"203102",0.832878493671172
"128153",0.0475879545045217
"163154",0.961780537628268
"54899",0.624217732662217
"57617",0.958624982060765
"91283",0.644656825733164
"113235",0.433902688201542
"91937",0.92107146462534
"283375",0.552648378541069
"79844",0.906702071690045
"90423",0.611616641378937
"172",0.539225560270312
"148113",0.354160906342449
"54965",0.443713293252095
"256130",0.992807539006717
"91252",0.677570365942136
"266675",0.112683502068733
"221264",0.921220932096374
"84940",0.507388059289347
"113277",0.683512631951568
"84920",0.405214325710876
"125488",0.401775267947321
"91624",0.715998597503394
"123207",0.943771642627054
"84839",0.925856738087308
"4238",0.837896445541913
"2140",0.851373058404204
"170575",0.587604667432423
"11202",0.113686266453894
"85478",0.45503595933345
"159091",0.289433817188525
"220136",0.772050416578748
"100131755",0.230159961136361
"5930",0.689482721013314
"92806",0.502540999432882
"11078",0.968011094303456
"117144",0.752275750327989
"3233",0.392196865705684
"145258",0.113175767027308
"121340",0.961671061529951
"5150",0.450060557360634
"29883",0.172750113043823
"9946",0.29450296982112
"260429",0.275128637247334
"255057",0.980057392275708
"157777",0.974868803387959
"114609",0.382909927679499
"116842",0.549820910439484
"124540",0.244681558483236
"85477",0.492005792052409
"140690",0.138511617544718
"132321",0.493608282227268
"84449",0.475078354026725
"201158",0.685841530699401
"157506",0.11887738634117
"135295",0.935574178269165
"149647",0.863529786621803
"202309",0.87492843451159
"80274",0.128959480962537
"203111",0.777547736175714
"164127",0.477486081323215
"150350",0.869135122063801
"81629",0.835292488496483
"140870",0.80336874508562
"160364",0.175093393858844
"2972",0.988506689666523
"123591",0.560929877545834
"571",0.812890713802258
"163688",0.398887133524146
"126206",0.371783390298421
"146852",0.999471431221463
"165530",0.611715303119592
"245909",0.673406737901996
"259240",0.467246466190905
"121441",0.996376148916142
"254173",0.93212834010783
"125972",0.622729688996719
"220979",0.745175881036373
"2117",0.976107384839184
"317719",0.790390303755759
"80213",0.0694336247520345
"220992",0.587468107180271
"116966",0.779906631328103
"162387",0.921220932096374
"64072",0.626065685130487
"150709",0.379331502532977
"84465",0.906948316928784
"11318",0.782667920186314
"80712",0.419866861812355
"83656",0.973640279043749
"147199",0.0652583412161341
"285126",0.921220932096374
"126248",0.80380844161817
"158471",0.691186407746267
"125997",0.968511698281606
"92949",0.565391047587718
"85509",0.194672951264709
"169966",0.651895829193049
"89778",0.968511698281606
"118421",0.824429555342759
"259234",0.948924906538674
"83451",0.136597162663531
"23527",0.791571529260199
"2593",0.969524178104154
"113026",0.734901719464632
"3664",0.142879668101047
"5788",0.152129358844543
"10905",0.934108601248572
"65059",0.187334589418685
"140775",0.5785957649216
"114294",0.177575090264106
"646",0.994160330844423
"58538",0.723178317394875
"246269",0.852321723317914
"91734",0.53095685255738
"1584",0.171204099244383
"129685",0.733529049030303
"23242",0.450611873234846
"114836",0.585056266512912
"7579",0.605986775550131
"151306",0.306742318955529
"54933",0.223577845145549
"80144",0.150545659187756
"84446",0.744307406145464
"286204",0.381703553942256
"23704",0.961448973668079
"146894",0.492358223615366
"142680",0.335562567640934
"57094",0.773009511093569
"164684",0.791527802049839
"204851",0.579440915911875
"27085",0.208988355035266
"130399",0.252171237080815
"157753",0.840120706829951
"201798",0.998657448268518
"116969",0.166517578256238
"196472",0.628266525953391
"84536",0.450151855727901
"204801",0.764209748014358
"245973",0.46037419196142
"149461",0.691400177024671
"143187",0.908463783045255
"221458",0.755869837472112
