"ID","adj.pval"
"780",0.000287987760018684
"5982",0.353075935777789
"3310",0.60518314975905
"7849",1.22207635562166e-05
"2978",0.0499189980762521
"7318",0.0239961790740264
"7067",0.950256373265696
"11099",0.260974289755429
"6352",0.986847569142076
"1571",0.454876274783005
"2049",0.0192496695179914
"2101",0.00254270126489179
"1548",0.609159362204889
"949",0.680199266430147
"23170",0.184452042652004
"112597",0.407675944024934
"10406",3.61773324664803e-05
"5594",0.996834550377236
"203102",0.5816258262687
"128153",0.230984019491739
"163154",0.764601324028146
"54899",0.474248826213943
"57617",0.332815254132964
"91283",0.0771799034040957
"113235",0.735013989771661
"91937",0.0964747520976155
"283375",0.418985571813439
"79844",0.385844822638728
"90423",0.781569872469058
"172",0.291720567467873
"148113",0.0119852463713068
"54965",0.93189213235884
"256130",0.147288079027865
"91252",0.00909092604653191
"266675",0.82063432267396
"221264",0.010599005178888
"84940",0.739199218256703
"113277",0.429420286986454
"84920",0.694903501090374
"125488",0.248439033683101
"91624",0.122859718384947
"123207",0.020393603907816
"84839",0.329647214540269
"4238",0.811701589251416
"2140",0.00566402912697875
"170575",0.371616198754127
"11202",0.00116407582703557
"85478",0.510270924507698
"159091",0.0305424911880678
"220136",0.443928554260479
"100131755",0.0769946623594506
"5930",0.10281821151589
"92806",0.0123218922283284
"11078",0.664106898857086
"117144",0.632805922490996
"3233",0.172829655655427
"145258",0.456637115118471
"121340",0.912893346629567
"5150",0.352875250365808
"29883",0.00420000442458329
"9946",0.00330472013827777
"260429",0.0116361224303901
"255057",0.24789256931614
"157777",0.682322019336927
"114609",0.852714621333061
"116842",0.272290834310759
"124540",0.386207493122923
"85477",0.530394901463696
"140690",0.244668544914796
"132321",0.29851004469353
"84449",0.93189213235884
"201158",0.146239113915975
"157506",0.384500073433012
"135295",0.588658194425652
"149647",0.0871267277951163
"202309",0.17966399709289
"80274",0.680954667377516
"203111",0.00415397861918735
"164127",0.319070282215341
"150350",0.875870700765862
"81629",0.659703348279268
"140870",0.208053241031064
"160364",0.12545216733831
"2972",0.253333719782759
"123591",0.0119195955532911
"571",0.0243445889226354
"163688",0.576836536852665
"126206",0.0907167802222382
"146852",0.140234848423779
"165530",0.627540331729913
"245909",0.876050929099463
"259240",0.50159614952467
"121441",0.741734667941069
"254173",0.429104079488657
"125972",0.579422334916697
"220979",0.200731518182493
"2117",0.111882222200434
"317719",0.841349727050812
"80213",0.016919448607678
"220992",0.108943764183844
"116966",0.0237645794063996
"162387",0.113094470081375
"64072",0.061207702921904
"150709",0.800780610079883
"84465",0.793552782344281
"11318",0.274233276166764
"80712",0.794612012634703
"83656",0.187651665138439
"147199",0.338515942155598
"285126",0.587904776464746
"126248",0.51825025450308
