"ID","adj.pval"
"780",0.551834341479525
"5982",0.631715626383267
"3310",0.308678701484184
"7849",0.469411679589577
"2978",0.942580539640317
"7318",0.280825489646872
"7067",0.700446564054918
"11099",0.108240235392428
"6352",0.0383536303897529
"1571",0.827287909804592
"2049",0.911305000989601
"2101",0.106247850618113
"1548",0.95004147883601
"949",0.417018812941694
"23170",0.327299738402674
"112597",0.81970401183781
"10406",0.725982911140084
"5594",0.797350985421163
"203102",0.755906317847682
"128153",0.83581502259508
"163154",0.825332141223965
"54899",0.0871138530999803
"57617",0.0623829580325686
"91283",0.0183193296540119
"113235",0.297308312246279
"91937",0.757164974709784
"283375",0.0849715962537727
"79844",0.780377460645377
"90423",0.0892294451470877
"172",0.906721008908555
"148113",0.280655310937226
"54965",0.190898094509094
"256130",0.575913823922364
"91252",0.192336051037063
"266675",0.0275556544001236
"221264",0.943797449556374
"84940",0.67999178883627
"113277",0.627247352617113
"84920",0.585692482580931
"125488",0.181801242024035
"91624",0.231899657686878
"123207",0.335613883793045
"84839",0.732803474806915
"4238",0.451636512173364
"2140",0.26471421559527
"170575",0.569065261923533
"11202",0.568383775954506
"85478",0.659112202873388
"159091",0.836055087307317
"220136",0.579545106507419
"100131755",0.864557901026198
"5930",0.901154261073663
"92806",0.596445190345534
"11078",0.32069259138074
"117144",0.719161473899605
"3233",0.192251700735994
"145258",0.553224273808098
"121340",0.999450518292569
"5150",0.370162301807811
"29883",0.986051142079971
"9946",0.30470230283916
"260429",0.1016302634721
"255057",0.307152901469328
"157777",0.56624293363935
"114609",0.951348120046112
"116842",0.0281474244510862
"124540",0.0221694258598839
"85477",0.114464553699491
"140690",0.642409399633907
"132321",0.690028518427726
"84449",0.83708245344828
"201158",0.443554062425742
"157506",0.207222237680268
"135295",0.733296440008222
"149647",0.699417526286419
"202309",0.946912656083662
"80274",0.573796634792421
"203111",0.624633926359554
"164127",0.515049285640261
"150350",0.264936365870084
"81629",0.349169565866105
"140870",0.763479775215938
"160364",0.594818305239261
"2972",0.39459324719084
"123591",0.0726329162833139
"571",0.733537038135582
"163688",0.851822749876517
"126206",0.778550255104309
"146852",0.2109291195802
"165530",0.834879054986274
"245909",0.97717424747503
"259240",0.254495773767079
"121441",0.190928608673627
"254173",0.69178575745474
"125972",0.703592124323985
"220979",0.304076712649394
"2117",0.981348095049077
"317719",0.795183986189805
"80213",0.863664398176663
"220992",0.574602057001896
"116966",0.176359994077721
"162387",0.778497150526091
"64072",0.444275972692039
"150709",0.598668958619127
"84465",0.247496825925358
"11318",0.532189382859553
"80712",0.581337556967378
"83656",0.922355216346415
"147199",0.923970458934134
"285126",0.651994108410286
"126248",0.957108286070147
"158471",0.190958428812546
"125997",0.995551367526151
"92949",0.230091827232771
"85509",0.758656344454902
"169966",0.603761781480079
"89778",0.878703955709152
"118421",0.864214885781074
"259234",0.967482347006219
"83451",0.81970401183781
"23527",0.577648759778988
"2593",0.578013463670159
"113026",0.0977397909314495
"3664",0.321531899383421
"5788",0.906721008908555
"10905",0.745349544812888
"65059",0.865432910276448
"140775",0.380599996776726
"114294",0.250853624660188
"646",0.999746574103358
"58538",0.982641669671574
"246269",0.997074026203496
"91734",0.213971169196
"1584",0.250435657470646
"129685",0.725851005839705
"23242",0.26506235131211
"114836",0.865110518411873
"7579",0.748312724120897
"151306",0.369798900086296
"54933",0.51756878103303
"80144",0.280949730992129
"84446",0.264232182591142
"286204",0.854743630063442
"23704",0.0200222920101075
"146894",0.226481705112416
"142680",0.81975079202545
"57094",0.128398282188135
"164684",0.937157525884391
"204851",0.752396055098073
"27085",0.52531361499233
"130399",0.0223256634044929
"157753",0.392903194838366
"201798",0.47448369319766
"116969",0.612650783541167
"196472",0.812297721670194
"84536",0.502480231046462
"204801",0.660742133437295
"245973",0.722339494530106
"149461",0.855046505572567
"143187",0.998267563581058
"221458",0.623802585976794
"115811",0.928141350014036
"117289",0.244974278153029
"85439",0.585692063652092
"145264",0.620891520664048
"137994",0.620993025712388
"7809",0.449489780673971
"170482",0.946240381135998
"58484",0.414839410705799
"146547",0.738949840229213
"158866",0.720348578250413
"10743",0.585692482580931
"65061",0.380293748992491
"148268",0.348662029428997
"119369",0.733804909799652
"118663",0.677144100399692
"83597",0.907435346276133
"54084",0.579588895926148
"145282",0.926212845454773
"135398",0.989205364572909
"200420",0.237680465220045
"140469",0.692929821328885
"8747",0.30872261870572
"205860",0.904449271639299
"150000",0.0797882583308698
"3594",0.766825048238921
"11036",0.938205984674864
"162514",0.942962055382242
"168975",0.493333104863546
"94160",0.865313572751503
