"ID","adj.pval"
"780",0.592944354326447
"5982",0.48883486393235
"3310",0.663163487105926
"7849",0.534845084715116
"2978",0.376738596108807
"7318",0.338620531111118
"7067",0.334726479263118
"11099",0.286389333892367
"6352",0.224669104108918
"1571",0.756880974635008
"2049",0.598163839442552
"2101",0.513944590303076
"1548",0.462762153436499
"949",0.0320648271022359
"23170",0.965723230262667
"112597",0.762282779459075
"10406",0.712516203829208
"5594",0.872466963536196
"203102",0.94957894853149
"128153",0.591627022578752
"163154",0.780359661110967
"54899",0.0382382101081899
"57617",0.195197701019274
"91283",0.0868542060012337
"113235",0.661450341638095
"91937",0.991860239872588
"283375",0.114834492691551
"79844",0.162727057033317
"90423",0.087676120048406
"172",0.951766631644866
"148113",0.958012355261366
"54965",0.545329732894598
"256130",0.308829978696703
"91252",0.871972617469804
"266675",0.647135770638096
"221264",0.873928995903388
"84940",0.307299258148984
"113277",0.0705963360429525
"84920",0.563198172222399
"125488",0.786091506442077
"91624",0.866209995606149
"123207",0.00186562506975158
"84839",0.976743136356418
"4238",0.00416032298180071
"2140",0.756601969311873
"170575",0.000272671895687216
"11202",0.130415102856558
"85478",0.842579968928162
"159091",0.356242860329269
"220136",0.24619804532122
"100131755",0.140498978511884
"5930",0.0140120376426975
"92806",0.20857756216436
"11078",0.823712526581714
"117144",0.363524057700343
"3233",0.225964613983967
"145258",0.52972412689241
"121340",0.771295357810146
"5150",0.00123020323580008
"29883",0.0828242222623189
"9946",0.00431952974852673
"260429",0.347065469870154
"255057",0.270820826135412
"157777",0.640140441073706
"114609",0.964324002099232
"116842",0.0323144723872323
"124540",0.537702841609828
"85477",0.756386814179378
"140690",0.797522886588116
"132321",0.990112048588512
"84449",0.321870181073068
"201158",0.00474337544254255
"157506",0.799416479754307
"135295",0.827644159251547
"149647",0.885161093591589
"202309",0.199054978946886
"80274",0.69329032615968
"203111",0.796643288057648
"164127",0.127143920099677
"150350",0.492054199117167
"81629",0.612151959959334
"140870",0.15129972888597
"160364",0.0451523992145917
"2972",0.568062623463188
"123591",0.558474715661437
"571",0.350407585252787
"163688",0.401068905194966
"126206",0.0639091952805062
"146852",0.687288443613112
"165530",0.620499805433078
"245909",0.229542169006102
"259240",0.155359762376028
"121441",0.70645044381981
"254173",0.764098497317951
"125972",0.886337040996367
"220979",0.508865416368884
"2117",0.691227645467871
"317719",0.708370242478868
"80213",0.000399628145033311
"220992",0.0191878793980294
"116966",0.15694674440502
"162387",0.150620393052927
"64072",0.923103454195322
"150709",0.611438245717069
"84465",0.8370392845211
"11318",0.128947326484513
"80712",0.451405109548608
"83656",0.584740991759667
"147199",0.772285535752007
"285126",0.362293465958676
"126248",0.468332120720206
"158471",0.693564369044178
"125997",0.926045602478598
"92949",0.327293423853858
"85509",0.398327252437298
"169966",0.604119011709644
"89778",0.380109263329328
"118421",0.801279456584304
"259234",0.302582037506997
"83451",0.864233895502955
"23527",0.153879100711912
"2593",0.0842597553105082
"113026",0.427653499601554
"3664",0.130269404588825
"5788",0.000342135481626372
"10905",0.952929215283688
"65059",0.405135178557
"140775",0.196572101562152
"114294",0.112264580170781
"646",0.731625683252634
"58538",0.0840209743781028
"246269",0.500214300018465
"91734",0.499298028495984
"1584",0.959703990342865
"129685",0.946789147353156
"23242",0.529189471410933
"114836",0.696803133320161
"7579",0.430254691951615
"151306",0.581270509460292
"54933",0.876847670305358
"80144",0.362700874430448
"84446",0.889285855737532
"286204",0.0667503692324278
"23704",0.189773053113435
"146894",0.242201095377306
"142680",0.196855580077518
"57094",0.349138840779224
"164684",0.385556855686079
"204851",0.916517011115998
"27085",0.890861323863964
"130399",0.0348132879060216
"157753",0.647748533258394
"201798",0.525302989015375
"116969",0.0292524793593724
"196472",0.0302855855267785
"84536",0.682757396378377
"204801",0.824147079382722
"245973",0.754259091946345
"149461",0.424996596545626
"143187",0.607562902335237
"221458",0.935847306058929
"115811",0.250730175694326
"117289",0.0465946430220609
"85439",0.113336014371585
"145264",0.387148322104637
"137994",0.0846563063140934
"7809",0.957031761447786
"170482",0.961634563013597
"58484",0.799887287638813
"146547",0.732389131150666
"158866",0.607337309713717
"10743",0.259261508364613
"65061",0.805603668249652
"148268",0.000498707396305935
"119369",0.638676507162571
"118663",0.938288315678749
"83597",0.102164764582818
"54084",0.905185058454928
"145282",0.0451733391893981
"135398",0.432588526021757
"200420",0.844562875626206
"140469",0.92511607212601
"8747",0.704450509736069
"205860",0.35593460438079
"150000",0.561974853577132
"3594",0.356297905196688
"11036",0.636181102582027
"162514",0.808427593114784
"168975",0.765140707304257
"94160",0.965745568020077
"118856",0.878713421732145
"147744",0.479192157631045
"246176",0.0366788037088324
"93107",0.122130040706656
"222659",0.415343094332836
"27091",0.381519374612869
"54143",0.23336988569933
"286967",0.131926721899781
"259239",0.854787063804406
"282617",0.589807963192822
"3716",0.0718323246305042
"56990",0.0185836188328957
"32",0.0228199708824437
"64326",0.256324825893443
"10228",0.476022829615029
"54443",0.205861843497169
"163778",0.0711390976517492
"5439",0.917973846056437
"84941",0.0214733423909482
"51095",0.539243576168059
"81615",0.796325001845841
"394",0.0983885631160182
"64224",0.00451781644012451
"23210",0.138828980038274
"10847",0.0609597646676428
"9064",0.192843632808303
"22901",0.00163003965785541
"94039",0.431126775477361
"5781",0.256644991792933
"113730",0.61026350495066
"83858",0.00192867266545597
"199777",0.000825433359816358
"80012",0.766335063220942
"3590",0.0215005909766949
"8797",0.0164024301244434
"117584",0.518052694203314
"89781",0.00403974656377875
"127933",0.0127425995284537
"84203",0.0397369543167922
"89795",0.154232166234949
"55322",0.912475094926375
"56099",0.713437253795431
"23085",0.0953500799039773
"201163",0.0747451804306847
"84989",0.784356857897425
"57554",0.914538990574158
"10044",0.621180732684359
"79660",0.026815946079676
"84679",0.918584550966856
"3321",0.313253201219227
"222546",0.121345285067682
"116093",0.79871979676062
"150353",0.126921514179848
"114131",0.306643789360288
"23181",0.0084374608154128
"57646",0.0685029860131314
"57082",0.590117894792641
"123228",0.572219056213922
"29841",0.693564369044178
"140894",0.711978678293106
"57524",0.0037118534968216
"93589",0.619924310206454
"115761",0.163965218755512
"114134",0.0249141821796521
"123606",0.211971255344031
"113691",0.412654044058312
"114769",0.529106018448193
"142679",0.566794224965676
"124637",0.0550863781811159
"23057",0.412178001359208
"6521",0.885957819627911
"200407",0.508869402482231
"59350",0.0788910210615634
"79925",0.139028982397976
"645455",0.863474860338882
"92675",0.331925863954988
"113201",0.545461222488607
"2246",0.802316785441751
"10777",0.558711686541358
"158800",0.20132005847674
"170691",0.758358695675482
"84973",0.862805811530226
"50846",0.460889831816758
"137735",0.39521030000424
"122773",0.00345378727343851
"253260",0.0374963059073678
"5098",0.218883720107292
"81832",0.960630409637345
"11060",0.912595358021663
"54879",0.0219250650270398
"150590",0.0115949353373229
"131096",0.62133001611579
"23263",0.903128377784102
"133482",0.0969595642367315
"151649",0.293352786335737
"147700",0.983796569837836
"117286",0.781256380648573
"253559",0.561454102138958
"157983",0.478766954057112
"9734",0.41159143848887
"162515",0.800020076064326
"91147",0.676783748821686
"90161",0.959097516514884
"84254",0.400070786993735
"90589",0.0610086452644422
"147837",5.29177910405949e-05
"286826",0.650116732481986
"338339",0.591903492798639
"9481",0.359917477719594
"222545",0.727199724848534
"135250",0.909714177341164
"204962",0.340163348598019
"147687",0.277556769395772
"163115",0.00486605660608342
"92797",0.105569722297614
"7095",9.71715321834569e-05
"10345",0.528649600794377
"122809",0.333120545147665
"286122",0.755253781209478
"284306",0.0583463395071276
"6492",0.328025778736952
"150696",0.824147079382722
"7099",0.240691446900549
"203062",0.224407930497357
"92291",0.589635440535968
"3925",0.772740203006646
"89790",0.178416584160133
"5992",0.50985488130546
"117166",0.816611918535614
"29843",0.59323073061131
"136259",0.986857912056037
"158046",0.184248490062118
"680",0.401068905194966
"54495",0.0045654551178381
"252884",0.905185058454928
"115111",0.330230703761568
"112574",0.147464611374878
"162517",0.363221166224194
"192134",0.302513802162948
"163486",0.0610004775596926
"285267",0.774661569857089
"22858",0.602046180645677
"161142",0.631443825204951
"79370",0.495837580192048
"266722",0.0925267144078481
